Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead_Time,Factory,Recommendation
8289,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,3,156776,United States,Westminster,California,92683,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,1669.0,0,Keep Current Factory
8290,US-2024-155999-CHO-TRI-54000,2025-07-08,2030-02-03,3,155999,United States,San Diego,California,92105,Chocolate,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,1671.0,4,Keep Current Factory
8291,US-2024-156776-CHO-FUD-51000,2025-07-08,2030-02-01,3,156776,United States,Westminster,California,92683,Chocolate,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,1669.0,0,Keep Current Factory
8292,US-2024-115175-CHO-TRI-54000,2025-07-08,2030-02-02,3,115175,United States,San Jose,California,95123,Chocolate,3,CHO-TRI-54000,12,18.75,5,12.25,6.5,1670.0,4,Keep Current Factory
8293,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,3,156776,United States,Westminster,California,92683,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,1669.0,0,Keep Current Factory
8294,US-2024-110821-CHO-MIL-31000,2025-07-08,2030-01-29,0,110821,United States,Dallas,Texas,75081,Chocolate,2,CHO-MIL-31000,10,6.5,2,4.22,2.28,1666.0,4,Keep Current Factory
8295,US-2024-110821-CHO-SCR-58000,2025-07-08,2030-01-29,0,110821,United States,Dallas,Texas,75081,Chocolate,2,CHO-SCR-58000,13,10.8,3,7.5,3.3,1666.0,0,Keep Current Factory
8296,US-2024-158344-CHO-MIL-31000,2025-07-08,2030-02-01,3,158344,United States,Moorhead,Minnesota,56560,Chocolate,2,CHO-MIL-31000,10,13.0,4,8.44,4.56,1669.0,4,Keep Current Factory
8297,US-2024-163321-CHO-NUT-13000,2025-07-08,2030-02-01,2,163321,United States,Jacksonville,North Carolina,28540,Chocolate,1,CHO-NUT-13000,11,3.49,1,2.49,1.0,1669.0,0,Keep Current Factory
8298,US-2024-156776-CHO-TRI-54000,2025-07-08,2030-02-01,3,156776,United States,Westminster,California,92683,Chocolate,3,CHO-TRI-54000,12,15.0,4,9.8,5.2,1669.0,4,Keep Current Factory
8299,US-2024-155999-CHO-FUD-51000,2025-07-08,2030-02-03,3,155999,United States,San Diego,California,92105,Chocolate,3,CHO-FUD-51000,9,18.0,5,12.0,6.0,1671.0,0,Keep Current Factory
8300,US-2024-156776-CHO-MIL-31000,2025-07-08,2030-02-01,3,156776,United States,Westminster,California,92683,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,1669.0,4,Keep Current Factory
8301,CA-2024-129322-CHO-FUD-51000,2025-08-08,2030-01-31,2,129322,Canada,Toronto,Ontario,M5H,Chocolate,0,CHO-FUD-51000,9,7.2,2,4.8,2.4,1637.0,0,Keep Current Factory
8302,CA-2024-129322-CHO-SCR-58000,2025-08-08,2030-01-31,2,129322,Canada,Toronto,Ontario,M5H,Chocolate,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,1637.0,0,Keep Current Factory
8303,CA-2024-129322-CHO-TRI-54000,2025-08-08,2030-01-31,2,129322,Canada,Toronto,Ontario,M5H,Chocolate,0,CHO-TRI-54000,12,26.25,7,17.15,9.1,1637.0,4,Keep Current Factory
8304,US-2024-143063-CHO-NUT-13000,2025-10-08,2030-02-05,3,143063,United States,Columbus,Indiana,47201,Chocolate,2,CHO-NUT-13000,11,6.98,2,4.98,2.0,1581.0,0,Keep Current Factory
8305,US-2024-143063-CHO-SCR-58000,2025-10-08,2030-02-05,3,143063,United States,Columbus,Indiana,47201,Chocolate,2,CHO-SCR-58000,13,21.6,6,15.0,6.6,1581.0,0,Keep Current Factory
8306,US-2024-145443-CHO-SCR-58000,2025-10-08,2030-02-05,2,145443,United States,Richmond,Indiana,47374,Chocolate,2,CHO-SCR-58000,13,18.0,5,12.5,5.5,1581.0,0,Keep Current Factory
8307,US-2024-143063-CHO-MIL-31000,2025-10-08,2030-02-05,3,143063,United States,Columbus,Indiana,47201,Chocolate,2,CHO-MIL-31000,10,29.25,9,18.99,10.26,1581.0,4,Keep Current Factory
8308,US-2024-139311-CHO-NUT-13000,2025-11-08,2030-02-03,0,139311,United States,Bedford,Texas,76021,Chocolate,2,CHO-NUT-13000,11,24.43,7,17.43,7.0,1548.0,0,Keep Current Factory
8309,US-2024-160899-CHO-MIL-31000,2025-11-08,2030-02-03,2,160899,United States,Lake Charles,Louisiana,70601,Chocolate,1,CHO-MIL-31000,10,35.75,11,23.21,12.54,1548.0,4,Keep Current Factory
8310,US-2024-139311-CHO-NUT-13000,2025-11-08,2030-02-03,0,139311,United States,Bedford,Texas,76021,Chocolate,2,CHO-NUT-13000,11,27.92,8,19.92,8.0,1548.0,0,Keep Current Factory
8311,US-2024-139311-CHO-MIL-31000,2025-11-08,2030-02-03,0,139311,United States,Bedford,Texas,76021,Chocolate,2,CHO-MIL-31000,10,13.0,4,8.44,4.56,1548.0,4,Keep Current Factory
8312,US-2024-100433-CHO-MIL-31000,2025-11-08,2030-02-06,3,100433,United States,New York City,New York,10009,Chocolate,0,CHO-MIL-31000,10,13.0,4,8.44,4.56,1551.0,4,Keep Current Factory
8313,US-2024-139311-CHO-MIL-31000,2025-11-08,2030-02-03,0,139311,United States,Bedford,Texas,76021,Chocolate,2,CHO-MIL-31000,10,6.5,2,4.22,2.28,1548.0,4,Keep Current Factory
8314,US-2024-118941-CHO-TRI-54000,2025-12-08,2030-02-02,1,118941,United States,Columbia,Maryland,21044,Chocolate,0,CHO-TRI-54000,12,18.75,5,12.25,6.5,1517.0,4,Keep Current Factory
8315,US-2024-158169-CHO-TRI-54000,2025-12-08,2030-02-05,0,158169,United States,Lake Forest,California,92630,Chocolate,3,CHO-TRI-54000,12,15.0,4,9.8,5.2,1520.0,4,Keep Current Factory
8316,US-2024-158169-CHO-NUT-13000,2025-12-08,2030-02-05,0,158169,United States,Lake Forest,California,92630,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,1520.0,0,Keep Current Factory
8317,US-2024-118941-CHO-SCR-58000,2025-12-08,2030-02-02,1,118941,United States,Columbia,Maryland,21044,Chocolate,0,CHO-SCR-58000,13,18.0,5,12.5,5.5,1517.0,0,Keep Current Factory
8318,US-2024-118941-CHO-TRI-54000,2025-12-08,2030-02-02,1,118941,United States,Columbia,Maryland,21044,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,1517.0,4,Keep Current Factory
8319,US-2024-152310-CHO-SCR-58000,2025-12-08,2030-02-09,3,152310,United States,Seattle,Washington,98103,Chocolate,3,CHO-SCR-58000,13,21.6,6,15.0,6.6,1524.0,0,Keep Current Factory
8320,US-2024-106537-CHO-FUD-51000,2025-12-08,2030-02-07,3,106537,United States,Orlando,Florida,32839,Chocolate,1,CHO-FUD-51000,9,14.4,4,9.6,4.8,1522.0,0,Keep Current Factory
8321,US-2024-152310-CHO-SCR-58000,2025-12-08,2030-02-09,3,152310,United States,Seattle,Washington,98103,Chocolate,3,CHO-SCR-58000,13,14.4,4,10.0,4.4,1524.0,0,Keep Current Factory
8322,US-2024-152310-CHO-TRI-54000,2025-12-08,2030-02-09,3,152310,United States,Seattle,Washington,98103,Chocolate,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,1524.0,4,Keep Current Factory
8323,US-2024-152310-CHO-TRI-54000,2025-12-08,2030-02-09,3,152310,United States,Seattle,Washington,98103,Chocolate,3,CHO-TRI-54000,12,18.75,5,12.25,6.5,1524.0,4,Keep Current Factory
8324,US-2024-152310-CHO-MIL-31000,2025-12-08,2030-02-09,3,152310,United States,Seattle,Washington,98103,Chocolate,3,CHO-MIL-31000,10,3.25,1,2.11,1.14,1524.0,4,Keep Current Factory
8325,US-2024-152310-CHO-MIL-31000,2025-12-08,2030-02-09,3,152310,United States,Seattle,Washington,98103,Chocolate,3,CHO-MIL-31000,10,26.0,8,16.88,9.12,1524.0,4,Keep Current Factory
8326,US-2024-128363-CHO-FUD-51000,,2030-02-08,3,128363,United States,Memphis,Tennessee,38109,Chocolate,1,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
8327,US-2024-128363-CHO-SCR-58000,,2030-02-08,3,128363,United States,Memphis,Tennessee,38109,Chocolate,1,CHO-SCR-58000,13,3.6,1,2.5,1.1,,0,Keep Current Factory
8328,US-2024-128363-CHO-SCR-58000,,2030-02-08,3,128363,United States,Memphis,Tennessee,38109,Chocolate,1,CHO-SCR-58000,13,25.2,7,17.5,7.7,,0,Keep Current Factory
8329,US-2024-103828-CHO-MIL-31000,,2030-02-03,1,103828,United States,San Francisco,California,94122,Chocolate,3,CHO-MIL-31000,10,22.75,7,14.77,7.98,,4,Keep Current Factory
8330,US-2024-103828-CHO-TRI-54000,,2030-02-03,1,103828,United States,San Francisco,California,94122,Chocolate,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
8331,US-2024-100580-CHO-FUD-51000,,2030-02-10,3,100580,United States,San Diego,California,92037,Chocolate,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
8332,US-2024-128363-CHO-FUD-51000,,2030-02-08,3,128363,United States,Memphis,Tennessee,38109,Chocolate,1,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
8333,US-2024-128363-CHO-NUT-13000,,2030-02-08,3,128363,United States,Memphis,Tennessee,38109,Chocolate,1,CHO-NUT-13000,11,17.45,5,12.45,5.0,,0,Keep Current Factory
8334,US-2024-128363-CHO-NUT-13000,,2030-02-08,3,128363,United States,Memphis,Tennessee,38109,Chocolate,1,CHO-NUT-13000,11,17.45,5,12.45,5.0,,0,Keep Current Factory
8335,US-2024-167542-CHO-SCR-58000,,2030-02-10,3,167542,United States,Philadelphia,Pennsylvania,19120,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
8336,US-2024-103828-CHO-TRI-54000,,2030-02-03,1,103828,United States,San Francisco,California,94122,Chocolate,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
8337,US-2024-103828-CHO-MIL-31000,,2030-02-03,1,103828,United States,San Francisco,California,94122,Chocolate,3,CHO-MIL-31000,10,13.0,4,8.44,4.56,,4,Keep Current Factory
8338,US-2024-128363-CHO-NUT-13000,,2030-02-08,3,128363,United States,Memphis,Tennessee,38109,Chocolate,1,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
8339,US-2024-105921-CHO-MIL-31000,,2030-02-11,3,105921,United States,Los Angeles,California,90032,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8340,US-2024-169264-CHO-SCR-58000,,2030-02-06,2,169264,United States,San Francisco,California,94109,Chocolate,3,CHO-SCR-58000,13,21.6,6,15.0,6.6,,0,Keep Current Factory
8341,US-2024-169264-CHO-NUT-13000,,2030-02-06,2,169264,United States,San Francisco,California,94109,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
8342,US-2024-138548-CHO-TRI-54000,,2030-02-11,3,138548,United States,Plainfield,New Jersey,7060,Chocolate,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
8343,US-2024-144883-CHO-SCR-58000,,2030-02-09,3,144883,United States,Roseville,Minnesota,55113,Chocolate,2,CHO-SCR-58000,13,28.8,8,20.0,8.8,,0,Keep Current Factory
8344,US-2024-117723-CHO-TRI-54000,,2030-02-08,2,117723,United States,Philadelphia,Pennsylvania,19120,Chocolate,0,CHO-TRI-54000,12,22.5,6,14.7,7.8,,4,Keep Current Factory
8345,US-2024-122987-CHO-NUT-13000,,2030-02-06,1,122987,United States,Columbia,Tennessee,38401,Chocolate,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
8346,US-2024-122987-CHO-NUT-13000,,2030-02-06,1,122987,United States,Columbia,Tennessee,38401,Chocolate,1,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
8347,US-2024-133102-CHO-SCR-58000,,2030-02-14,3,133102,United States,Houston,Texas,77095,Chocolate,2,CHO-SCR-58000,13,14.4,4,10.0,4.4,,0,Keep Current Factory
8348,US-2024-118892-CHO-TRI-54000,,2030-02-12,2,118892,United States,Philadelphia,Pennsylvania,19134,Chocolate,0,CHO-TRI-54000,12,33.75,9,22.05,11.7,,4,Keep Current Factory
8349,US-2024-111423-CHO-TRI-54000,,2030-02-09,0,111423,United States,Watertown,New York,13601,Chocolate,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
8350,US-2024-133102-CHO-FUD-51000,,2030-02-14,3,133102,United States,Houston,Texas,77095,Chocolate,2,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
8351,US-2024-166093-CHO-SCR-58000,,2030-02-14,3,166093,United States,Brentwood,California,94513,Chocolate,3,CHO-SCR-58000,13,32.4,9,22.5,9.9,,0,Keep Current Factory
8352,US-2024-133102-CHO-SCR-58000,,2030-02-14,3,133102,United States,Houston,Texas,77095,Chocolate,2,CHO-SCR-58000,13,14.4,4,10.0,4.4,,0,Keep Current Factory
8353,US-2024-133102-CHO-MIL-31000,,2030-02-14,3,133102,United States,Houston,Texas,77095,Chocolate,2,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8354,US-2024-166093-CHO-MIL-31000,,2030-02-14,3,166093,United States,Brentwood,California,94513,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8355,US-2024-151211-CHO-SCR-58000,,2030-02-13,3,151211,United States,Louisville,Kentucky,40214,Chocolate,1,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
8356,US-2024-111423-CHO-NUT-13000,,2030-02-09,0,111423,United States,Watertown,New York,13601,Chocolate,0,CHO-NUT-13000,11,17.45,5,12.45,5.0,,0,Keep Current Factory
8357,US-2024-166093-CHO-TRI-54000,,2030-02-14,3,166093,United States,Brentwood,California,94513,Chocolate,3,CHO-TRI-54000,12,30.0,8,19.6,10.4,,4,Keep Current Factory
8358,US-2024-166093-CHO-SCR-58000,,2030-02-14,3,166093,United States,Brentwood,California,94513,Chocolate,3,CHO-SCR-58000,13,7.2,2,5.0,2.2,,0,Keep Current Factory
8359,US-2024-166093-CHO-SCR-58000,,2030-02-14,3,166093,United States,Brentwood,California,94513,Chocolate,3,CHO-SCR-58000,13,7.2,2,5.0,2.2,,0,Keep Current Factory
8360,US-2024-166093-CHO-MIL-31000,,2030-02-14,3,166093,United States,Brentwood,California,94513,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8361,US-2024-133102-CHO-FUD-51000,,2030-02-14,3,133102,United States,Houston,Texas,77095,Chocolate,2,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
8362,US-2024-151211-CHO-NUT-13000,,2030-02-13,3,151211,United States,Louisville,Kentucky,40214,Chocolate,1,CHO-NUT-13000,11,20.94,6,14.94,6.0,,0,Keep Current Factory
8363,US-2024-166093-CHO-MIL-31000,,2030-02-14,3,166093,United States,Brentwood,California,94513,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8364,US-2024-117947-CHO-MIL-31000,,2030-02-13,2,117947,United States,New York City,New York,10011,Chocolate,0,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
8365,US-2024-117947-CHO-FUD-51000,,2030-02-13,2,117947,United States,New York City,New York,10011,Chocolate,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
8366,US-2024-119809-CHO-TRI-54000,,2030-02-15,3,119809,United States,Seattle,Washington,98103,Chocolate,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
8367,US-2024-117947-CHO-NUT-13000,,2030-02-13,2,117947,United States,New York City,New York,10011,Chocolate,0,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
8368,US-2024-163069-CHO-TRI-54000,,2030-02-11,2,163069,United States,Columbus,Ohio,43229,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
8369,US-2024-112809-CHO-MIL-31000,,2030-02-12,3,112809,United States,Dallas,Texas,75220,Chocolate,2,CHO-MIL-31000,10,16.25,5,10.55,5.7,,4,Keep Current Factory
8370,US-2024-112809-CHO-FUD-51000,,2030-02-12,3,112809,United States,Dallas,Texas,75220,Chocolate,2,CHO-FUD-51000,9,14.4,4,9.6,4.8,,0,Keep Current Factory
8371,US-2024-117947-CHO-NUT-13000,,2030-02-13,2,117947,United States,New York City,New York,10011,Chocolate,0,CHO-NUT-13000,11,31.41,9,22.41,9.0,,0,Keep Current Factory
8372,US-2024-119809-CHO-TRI-54000,,2030-02-15,3,119809,United States,Seattle,Washington,98103,Chocolate,3,CHO-TRI-54000,12,33.75,9,22.05,11.7,,4,Keep Current Factory
8373,US-2024-122028-CHO-FUD-51000,,2030-02-15,3,122028,United States,Lakewood,Ohio,44107,Chocolate,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
8374,US-2024-151358-CHO-TRI-54000,,2030-02-12,3,151358,United States,Seattle,Washington,98105,Chocolate,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
8375,US-2024-112809-CHO-MIL-31000,,2030-02-12,3,112809,United States,Dallas,Texas,75220,Chocolate,2,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8376,US-2024-119809-CHO-MIL-31000,,2030-02-15,3,119809,United States,Seattle,Washington,98103,Chocolate,3,CHO-MIL-31000,10,22.75,7,14.77,7.98,,4,Keep Current Factory
8377,US-2024-121027-CHO-NUT-13000,,2030-02-12,3,121027,United States,Seattle,Washington,98105,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
8378,US-2024-121027-CHO-TRI-54000,,2030-02-12,3,121027,United States,Seattle,Washington,98105,Chocolate,3,CHO-TRI-54000,12,33.75,9,22.05,11.7,,4,Keep Current Factory
8379,US-2024-162936-CHO-TRI-54000,,2030-02-12,3,162936,United States,New Bedford,Massachusetts,2740,Chocolate,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
8380,US-2024-117947-CHO-MIL-31000,,2030-02-13,2,117947,United States,New York City,New York,10011,Chocolate,0,CHO-MIL-31000,10,3.25,1,2.11,1.14,,4,Keep Current Factory
8381,US-2024-100398-CHO-MIL-31000,,2030-02-13,3,100398,United States,Salt Lake City,Utah,84106,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8382,US-2024-101728-CHO-SCR-58000,,2030-02-13,3,101728,United States,Chicago,Illinois,60653,Chocolate,2,CHO-SCR-58000,13,7.2,2,5.0,2.2,,0,Keep Current Factory
8383,US-2024-132339-CHO-TRI-54000,,2030-02-13,3,132339,United States,Lawrence,Massachusetts,1841,Chocolate,0,CHO-TRI-54000,12,3.75,1,2.45,1.3,,4,Keep Current Factory
8384,US-2024-115777-CHO-NUT-13000,,2030-02-14,3,115777,United States,Lawrence,Massachusetts,1841,Chocolate,0,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
8385,CA-2024-132339-CHO-TRI-54000,,2030-02-13,3,132339,Canada,Montreal,Quebec,H1B,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
8386,CA-2024-115777-CHO-NUT-13000,,2030-02-14,3,115777,Canada,Montreal,Quebec,H1B,Chocolate,0,CHO-NUT-13000,11,3.49,1,2.49,1.0,,0,Keep Current Factory
8387,US-2024-111241-CHO-FUD-51000,,2030-02-12,2,111241,United States,Fresno,California,93727,Chocolate,3,CHO-FUD-51000,9,18.0,5,12.0,6.0,,0,Keep Current Factory
8388,US-2024-105326-CHO-MIL-31000,,2030-02-17,3,105326,United States,Los Angeles,California,90036,Chocolate,3,CHO-MIL-31000,10,13.0,4,8.44,4.56,,4,Keep Current Factory
8389,US-2024-137344-CHO-SCR-58000,,2030-02-10,1,137344,United States,Franklin,Massachusetts,2038,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
8390,US-2024-119011-CHO-FUD-51000,,2030-02-15,3,119011,United States,San Francisco,California,94109,Chocolate,3,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
8391,US-2024-119011-CHO-TRI-54000,,2030-02-15,3,119011,United States,San Francisco,California,94109,Chocolate,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
8392,US-2024-119011-CHO-NUT-13000,,2030-02-15,3,119011,United States,San Francisco,California,94109,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
8393,US-2024-114356-CHO-NUT-13000,,2030-02-16,3,114356,United States,Charlotte,North Carolina,28205,Chocolate,1,CHO-NUT-13000,11,3.49,1,2.49,1.0,,0,Keep Current Factory
8394,US-2024-155705-CHO-NUT-13000,,2030-02-13,2,155705,United States,Jackson,Mississippi,39212,Chocolate,1,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
8395,US-2024-121489-CHO-TRI-54000,,2030-02-15,2,121489,United States,Seattle,Washington,98115,Chocolate,3,CHO-TRI-54000,12,22.5,6,14.7,7.8,,4,Keep Current Factory
8396,US-2024-109253-CHO-SCR-58000,,2030-02-12,0,109253,United States,Oakland,California,94601,Chocolate,3,CHO-SCR-58000,13,14.4,4,10.0,4.4,,0,Keep Current Factory
8397,US-2024-117646-CHO-MIL-31000,,2030-02-15,3,117646,United States,Louisville,Colorado,80027,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8398,US-2024-112956-OTH-GUM-21000,,2030-02-17,3,112956,United States,Columbia,Maryland,21044,Other,0,OTH-GUM-21000,14,2.5,2,1.3,1.2,,1,Keep Current Factory
8399,US-2024-112956-CHO-NUT-13000,,2030-02-17,3,112956,United States,Columbia,Maryland,21044,Chocolate,0,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
8400,US-2024-109253-CHO-SCR-58000,,2030-02-12,0,109253,United States,Oakland,California,94601,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
8401,US-2024-109253-CHO-NUT-13000,,2030-02-12,0,109253,United States,Oakland,California,94601,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
8402,US-2024-109253-CHO-TRI-54000,,2030-02-12,0,109253,United States,Oakland,California,94601,Chocolate,3,CHO-TRI-54000,12,15.0,4,9.8,5.2,,4,Keep Current Factory
8403,US-2024-109253-CHO-SCR-58000,,2030-02-12,0,109253,United States,Oakland,California,94601,Chocolate,3,CHO-SCR-58000,13,32.4,9,22.5,9.9,,0,Keep Current Factory
8404,US-2024-102183-CHO-FUD-51000,,2030-02-18,3,102183,United States,New York City,New York,10035,Chocolate,0,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
8405,US-2024-102183-CHO-SCR-58000,,2030-02-18,3,102183,United States,New York City,New York,10035,Chocolate,0,CHO-SCR-58000,13,25.2,7,17.5,7.7,,0,Keep Current Factory
8406,US-2024-126956-CHO-MIL-31000,,2030-02-18,3,126956,United States,Lakeville,Minnesota,55044,Chocolate,2,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
8407,US-2024-126956-CHO-TRI-54000,,2030-02-18,3,126956,United States,Lakeville,Minnesota,55044,Chocolate,2,CHO-TRI-54000,12,26.25,7,17.15,9.1,,4,Keep Current Factory
8408,US-2024-109253-CHO-MIL-31000,,2030-02-12,0,109253,United States,Oakland,California,94601,Chocolate,3,CHO-MIL-31000,10,16.25,5,10.55,5.7,,4,Keep Current Factory
8409,US-2024-112956-CHO-TRI-54000,,2030-02-17,3,112956,United States,Columbia,Maryland,21044,Chocolate,0,CHO-TRI-54000,12,18.75,5,12.25,6.5,,4,Keep Current Factory
8410,US-2024-117646-CHO-MIL-31000,,2030-02-15,3,117646,United States,Louisville,Colorado,80027,Chocolate,3,CHO-MIL-31000,10,3.25,1,2.11,1.14,,4,Keep Current Factory
8411,US-2024-144750-CHO-MIL-31000,,2030-02-11,1,144750,United States,Chandler,Arizona,85224,Chocolate,3,CHO-MIL-31000,10,3.25,1,2.11,1.14,,4,Keep Current Factory
8412,US-2024-121489-CHO-MIL-31000,,2030-02-15,2,121489,United States,Seattle,Washington,98115,Chocolate,3,CHO-MIL-31000,10,19.5,6,12.66,6.84,,4,Keep Current Factory
8413,US-2024-117646-CHO-MIL-31000,,2030-02-15,3,117646,United States,Louisville,Colorado,80027,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
8414,US-2024-126956-CHO-NUT-13000,,2030-02-18,3,126956,United States,Lakeville,Minnesota,55044,Chocolate,2,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
8415,US-2024-121489-CHO-MIL-31000,,2030-02-15,2,121489,United States,Seattle,Washington,98115,Chocolate,3,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
8416,US-2024-109253-CHO-SCR-58000,,2030-02-12,0,109253,United States,Oakland,California,94601,Chocolate,3,CHO-SCR-58000,13,14.4,4,10.0,4.4,,0,Keep Current Factory
8417,US-2024-131037-CHO-SCR-58000,,2030-02-13,0,131037,United States,San Francisco,California,94110,Chocolate,3,CHO-SCR-58000,13,3.6,1,2.5,1.1,,0,Keep Current Factory
8418,US-2024-132381-CHO-FUD-51000,,2030-02-14,0,132381,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
8419,US-2024-129021-CHO-NUT-13000,,2030-02-16,2,129021,United States,Tallahassee,Florida,32303,Chocolate,1,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
8420,US-2024-129021-CHO-FUD-51000,,2030-02-16,2,129021,United States,Tallahassee,Florida,32303,Chocolate,1,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
8421,US-2024-129021-CHO-SCR-58000,,2030-02-16,2,129021,United States,Tallahassee,Florida,32303,Chocolate,1,CHO-SCR-58000,13,18.0,5,12.5,5.5,,0,Keep Current Factory
8422,US-2024-129021-CHO-FUD-51000,,2030-02-16,2,129021,United States,Tallahassee,Florida,32303,Chocolate,1,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
8423,US-2024-129021-CHO-MIL-31000,,2030-02-16,2,129021,United States,Tallahassee,Florida,32303,Chocolate,1,CHO-MIL-31000,10,42.25,13,27.43,14.82,,4,Keep Current Factory
8424,US-2024-139717-CHO-MIL-31000,,2030-02-16,2,139717,United States,Lancaster,Ohio,43130,Chocolate,0,CHO-MIL-31000,10,26.0,8,16.88,9.12,,4,Keep Current Factory
8425,US-2024-123043-CHO-MIL-31000,,2030-02-19,3,123043,United States,New York City,New York,10024,Chocolate,0,CHO-MIL-31000,10,3.25,1,2.11,1.14,,4,Keep Current Factory
8426,US-2024-123043-CHO-TRI-54000,,2030-02-19,3,123043,United States,New York City,New York,10024,Chocolate,0,CHO-TRI-54000,12,15.0,4,9.8,5.2,,4,Keep Current Factory
